Select,XPath,Examples
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:PersonalName/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Megee, Mary Catherine
Akbarī, Ṣiddīqah,
Abū Ṭālib, Muḥsin ibn al-Ḥasan,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:PersonalName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"1979 or 80-
18th cent.
ca. 1340-1393"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:PersonalName/madsrdf:elementList/madsrdf:TermsOfAddressNameElement/madsrdf:elementValue,"of Nepomuk, Saint,
ha-Kohen,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:Geographic/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Kasakake-mura, Japan
Roannais, France
Greater Accra Region, Ghana"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:ConferenceName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"International Symposium on the Harmonization of
                                            Internal Quality Assurance Schemes for Analytical
                                            Laboratories
Mezhdunarodnai︠a︡ letni︠a︡i︠a︡ varnenskai︠a︡
                                            shkola marksistsko-leninskoĭ filosofii.
Symposium on the Age of Parent Materials and
                                            Soils,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:ConferenceName/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Amsterdam,
Seaside, Calif.)
Atlanta,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:ConferenceName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"1970
2005 :
1978."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Higgins, Eddie,
Scott, Shannon
Barrett, Joe,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"1932-2009
1950-"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:TermsOfAddressNameElement/madsrdf:elementValue,"(Actress)
Person County, N.C.)
(Musician)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"University of Otago.
Centre for the Study of Agriculture, Food and
                                            Environment
State Museum of Pennsylvania"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:MainTitleElement/madsrdf:elementValue,"Omni book of science fiction.
Commercio vinicolo"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNumberElement/madsrdf:elementValue,"4th
4 (1942)."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:GenreFormElement/madsrdf:elementValue,"Selections (Martinez Roca).
(lcsh) Series (Publications)
(lcsh) Monographic series"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,"Spanish
English"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,"Series Apocryphorum
Altes Testament"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:SubTitleElement/madsrdf:elementValue,"(Olson)
(Estes)
(Actus Vercellenses : Döhler)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Mengzhou Shi (Henan Sheng, China)
Turkmen S.S.R.
Monasterace (Italy)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:TemporalElement/madsrdf:elementValue,2019
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:NamePartElement/madsrdf:elementValue,Manuscript.
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/identifiers:lccn,"no2011045804
n 80004176
no2015004146"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/identifiers:local,"(OCoLC)oca08806272
(OCoLC)oca00386826
(OCoLC)oca10058537"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"2011-03-23T00:00:00
2015-04-22T07:39:01
2023-03-11T06:45:38"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,"http://id.loc.gov/vocabulary/organizations/ilmchbwi
http://id.loc.gov/vocabulary/organizations/ienmu
http://id.loc.gov/vocabulary/organizations/cst"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"new
revised"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasExactExternalAuthority,"http://viaf.org/viaf/sourceID/LC%7Cno2011045804#skos:Concept
http://viaf.org/viaf/sourceID/LC%7Cn++80004176#skos:Concept
http://viaf.org/viaf/sourceID/LC%7Cno2015004146#skos:Concept"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasSource/madsrdf:Source/madsrdf:citationStatus,found
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:identifiesRWO,"http://id.loc.gov/rwo/agents/no2011045804
http://id.loc.gov/rwo/agents/n80004176
http://id.loc.gov/rwo/agents/no2015004146"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:isMemberOfMADSCollection,"http://id.loc.gov/authorities/names/collection_LCNAF
http://id.loc.gov/authorities/names/collection_NamesAuthorizedHeadings"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:authoritativeLabel,"Terence.
Works. Latin
Plato."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Terence.
Plato."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:TitleElement/madsrdf:elementValue,Works.
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,"Latin
Greek"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"approximately 234-approximately 305.
1896-1949.
1962-"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:TemporalElement/madsrdf:elementValue,"1874
1894"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNumberElement/madsrdf:elementValue,"no. 1
op. 10.
No. 5"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Catholic Church.
California.
Bureau of State Audits."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:TermsOfAddressNameElement/madsrdf:elementValue,"graf,
of Alexandria, Saint,
M."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:GenreFormElement/madsrdf:elementValue,"Selections.
Selections (Que los perdone dios)
Selections"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,"Partita,
Gavotte en rondeau
If my complaints could passions move"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/bflc:marcKey,"1102 $aChalmers tekniska högskola
1001 $aHammett, Larry
1001 $aMulligan, Gerry"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:editorialNote,"[The following heading for an earlier name is a
                                            valid AACR 2 heading: Chalmers tekniska institut]
[Non-Latin script reference not evaluated.]
[Machine-derived non-Latin script reference
                                            project.]"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Gothenburg, Sweden.
Chalmers tekniska högskola
Tulsa, Okla."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:PersonalName/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Roche, Paul,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:PersonalName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,1927-
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Göteborg (Sweden).
Chalmers tekniska högskola
C.T.H."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:PersonalName/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"林南山
Corrich, Johannes,
Corysius, Janus,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:PersonalName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,1457?-1527
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:Title/madsrdf:elementList/madsrdf:MainTitleElement/madsrdf:elementValue,"ScriptaAntiqua
Ausonius publications.
SA (Series : Ausonius (Institute))"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:Title/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,Scripta antiqua
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:Title/madsrdf:elementList/madsrdf:SubTitleElement/madsrdf:elementValue,(Brafman)
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:CorporateName/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,Ausonius (Institute).
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:CorporateName/madsrdf:variantLabel,Ausonius (Institute).
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:TitleElement/madsrdf:elementValue,"Scripta antiqua
Titán
Sidon en el espejo"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,French
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:variantLabel,"Scripta antiqua
Titán
Sidon en el espejo"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Dreiser, Theodore,
Willis, Connie.
Pitol, Sergio,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"1871-1945.
1933-2018."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:PersonalName/madsrdf:variantLabel,"Dreiser, Theodore, 1871-1945.
Willis, Connie.
Pitol, Sergio, 1933-2018."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:classification/ns2:ClassNumber/madsrdf:hasExactExternalAuthority,http://id.loc.gov/authorities/classification/PA8485.C7715
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:classification/ns2:ClassNumber/bf:assigner,http://id.loc.gov/vocabulary/organizations/dlc
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,Graduate Women Waikato
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Dreiser, Theodore,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,1871-1945.
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/rdf:type,"http://www.loc.gov/mads/rdf/v1#PersonalName
http://www.loc.gov/mads/rdf/v1#Title"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:authoritativeLabel,"Dreiser, Theodore, 1871-1945.
Trilogy of desire. Spanish"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Dreiser, Theodore,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,1871-1945.
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:TitleElement/madsrdf:elementValue,Trilogy of desire.
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,Spanish
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasLaterEstablishedForm,"http://id.loc.gov/authorities/names/n78007300
http://id.loc.gov/authorities/names/n89651478"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:hasReciprocalAuthority,"http://id.loc.gov/authorities/names/n78007299
http://id.loc.gov/authorities/names/no2005059465
http://id.loc.gov/authorities/names/n82083403"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:fullerName/madsrdf:PersonalName/rdfs:label,"Joy Kathleen
Larry Duane
Donald Robert Paul"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/rdf:type,"http://www.loc.gov/mads/rdf/v1#Authority
http://www.loc.gov/mads/rdf/v1#CorporateName"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Universität zu Köln
Franklin and Marshall College
Catholic University of America"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:identifiesRWO,"http://id.loc.gov/rwo/agents/n79054102
http://id.loc.gov/rwo/agents/n78096930
http://id.loc.gov/rwo/agents/n79069981"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/identifiers:lccn,n 79063699
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/identifiers:local,(OCoLC)oca00296643
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"1979-08-02T00:00:00
2014-12-16T11:31:11"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,http://id.loc.gov/vocabulary/organizations/dlc
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"new
revised"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:hasEarlierEstablishedForm/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"North Dakota.
University."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:hasExactExternalAuthority,http://viaf.org/viaf/sourceID/LC%7Cn++79063699#skos:Concept
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:hasReciprocalAuthority,http://id.loc.gov/authorities/names/n85185349
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:hasSource/madsrdf:Source/madsrdf:citationStatus,found
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:hasVariant/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"North Dakota.
University.
UND"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:isMemberOfMADSCollection,"http://id.loc.gov/authorities/names/collection_LCNAF
http://id.loc.gov/authorities/names/collection_NamesAuthorizedHeadings"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Geographic/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"La Plata (Argentina)
Prussia (Germany)
South Bend (Ind.)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasCharacteristic/skos:Concept/madsrdf:hasSource/madsrdf:Source/rdfs:label,"Shashinshū, Hachiōji kuruma ningyō, 1990
Osaki Midori, 2007
Kanbotsu chitai, 2016"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Bulgaria.
Upravlenie na arkhivite
Prince Edward Island."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:elementList/madsrdf:MainTitleElement/madsrdf:elementValue,"Technical report (Saskatchewan. Saskatchewan
                                            Highways and Transportation)
United States National Arboretum
                                            contribution
Springer series in electronics and
                                            photonics"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Athena (Or.)
Foça (Turkey)
Westerwaldkreis (Germany)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNumberElement/madsrdf:elementValue,"Sección 3
Series VI,
Series P-27,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,"Supplementum
Anthropological series"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"(1997 :
(1980-1981 :
1979 :"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,English
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/rdf:type,"http://www.loc.gov/mads/rdf/v1#CorporateName
http://www.loc.gov/mads/rdf/v1#Title"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:authoritativeLabel,"International Association of Aquatic and Marine
                                            Science Libraries and Information Centers. Annual
                                            Conference.
International Association of Aquatic and Marine
                                            Science Libraries and Information Centers conference
                                            series
United States. Department of
                                            Transportation."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"International Association of Aquatic and Marine
                                            Science Libraries and Information Centers.
Annual Conference.
United States."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:TitleElement/madsrdf:elementValue,"International Association of Aquatic and Marine
                                            Science Libraries and Information Centers conference
                                            series
News."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:componentList/madsrdf:Authority/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,NHTSA
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/identifiers:lccn,"n 78059564
n 84004727
n 50079899"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/identifiers:local,"(OCoLC)oca00195257
(OCoLC)oca01190454
(OCoLC)oca00113486"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"1978-09-01T00:00:00
2019-10-19T07:34:50
1984-09-10T00:00:00"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,"http://id.loc.gov/vocabulary/organizations/dlc
http://id.loc.gov/vocabulary/organizations/dgpo"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"new
revised"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:editorialNote,"[Retrospective heading]
[Machine-derived non-Latin script reference
                                            project.]
[Non-Latin script references not
                                            evaluated.]"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasExactExternalAuthority,"http://viaf.org/viaf/sourceID/LC%7Cn++78059564#skos:Concept
http://viaf.org/viaf/sourceID/LC%7Cn++84004727#skos:Concept
http://viaf.org/viaf/sourceID/LC%7Cn++50079899#skos:Concept"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"United States.
Joint Army-Navy Board of Aeronautics"
